month,state,permit,handgun,long_gun,other,Total Sales,Year,Month
2016-04,Maryland,3361,4294,4966,145,9405,2016,Apr
2016-04,Massachusetts,7414,6227,3009,594,9830,2016,Apr
2016-04,Michigan,24885,13598,8647,445,22690,2016,Apr
2016-04,Minnesota,30337,12547,12295,809,25651,2016,Apr
2016-04,Mississippi,1416,8765,4139,263,13167,2016,Apr
2016-04,Missouri,12050,19787,12754,970,33511,2016,Apr
2016-04,Montana,1771,2989,4388,133,7510,2016,Apr
2016-04,Nebraska,4353,116,1650,18,1784,2016,Apr
2016-04,Nevada,2958,5135,2793,223,8151,2016,Apr
2016-04,New Hampshire,3602,5337,3400,139,8876,2016,Apr
2016-04,New Jersey,0,6887,3331,247,10465,2016,Apr
2016-04,New Mexico,1619,5311,3967,294,9572,2016,Apr
2016-04,New York,4181,11281,14660,881,26822,2016,Apr
2016-04,North Carolina,27505,1250,10280,607,12137,2016,Apr
2016-04,North Dakota,765,2083,2791,89,4963,2016,Apr
2016-04,Ohio,16083,32959,17664,1618,52241,2016,Apr
2016-04,Oklahoma,0,13132,8302,915,22349,2016,Apr
2016-04,Oregon,24,13102,9998,0,23100,2016,Apr
2016-04,Pennsylvania,24297,51472,11628,15,63115,2016,Apr
2016-04,Puerto Rico,0,947,202,17,1166,2016,Apr
2016-04,Rhode Island,0,1149,746,35,1930,2016,Apr
2016-04,South Carolina,14347,9617,4618,391,14626,2016,Apr
2016-04,South Dakota,1114,2981,3412,218,6611,2016,Apr
2016-04,Tennessee,4151,22965,12049,0,35014,2016,Apr
2016-04,Texas,38061,45339,27823,2775,75937,2016,Apr
2016-04,Utah,22419,3560,3646,230,7436,2016,Apr
2016-04,Vermont,0,1483,1557,90,3130,2016,Apr
2016-04,Virgin Islands,59,23,3,0,26,2016,Apr
2016-04,Virginia,415,21709,13235,851,35795,2016,Apr
2016-04,Washington,34121,15988,9698,1415,27101,2016,Apr
2016-04,West Virginia,2323,6908,5417,249,12574,2016,Apr
2016-04,Wisconsin,8256,15693,13348,673,29714,2016,Apr
2016-04,Wyoming,785,1764,1952,104,3820,2016,Apr
2016-03,Alabama,27829,14372,9115,383,23870,2016,Mar
2016-03,Alaska,256,3171,2750,209,6130,2016,Mar
2016-03,Arizona,8078,14387,7907,883,23177,2016,Mar
2016-03,Arkansas,7649,7603,5448,219,13270,2016,Mar
2016-03,California,117206,45266,31454,6007,82727,2016,Mar
2016-03,Colorado,11129,20049,12776,1069,33894,2016,Mar
2016-03,Connecticut,16727,13996,4388,198,18582,2016,Mar
2016-03,Delaware,690,2353,1611,83,4047,2016,Mar
2016-03,District of Columbia,5,74,6,0,80,2016,Mar
2016-03,Florida,34627,54164,22000,2874,79038,2016,Mar
2016-03,Georgia,24301,18272,8517,467,27256,2016,Mar
2016-03,Guam,0,115,58,8,181,2016,Mar
2016-03,Hawaii,1468,0,0,0,0,2016,Mar
2016-03,Idaho,4411,3925,4208,227,8360,2016,Mar
2016-03,Illinois,132757,29052,12971,0,42023,2016,Mar
2016-03,Indiana,107510,27883,13485,1472,42840,2016,Mar
2016-03,Iowa,20031,252,3012,25,3289,2016,Mar
2016-03,Kansas,1857,7683,5368,409,13460,2016,Mar
2016-03,Kentucky,294755,13816,8391,283,22490,2016,Mar
2016-03,Louisiana,1937,13738,7553,799,22090,2016,Mar
2016-03,Maine,704,4725,3320,232,8277,2016,Mar
2016-03,Mariana Islands,0,0,1,0,1,2016,Mar
2016-03,Maryland,3898,4866,5363,157,10386,2016,Mar
2016-03,Massachusetts,9327,7019,3275,546,10840,2016,Mar
2016-03,Michigan,30175,18316,10145,495,28956,2016,Mar
2016-03,Minnesota,29378,13738,11323,797,25858,2016,Mar
2016-03,Mississippi,1740,11287,5697,331,17315,2016,Mar
2016-03,Missouri,17076,27030,15359,1257,43646,2016,Mar
2016-03,Montana,2372,3305,4621,150,8076,2016,Mar
2016-03,Nebraska,6108,132,1944,16,2092,2016,Mar
2016-03,Nevada,3373,6116,3062,231,9409,2016,Mar
2016-03,New Hampshire,4769,5912,3506,142,9560,2016,Mar
2016-03,New Jersey,0,7346,3582,210,11138,2016,Mar
2016-03,New Mexico,1165,6497,4466,388,11351,2016,Mar
2016-03,New York,5302,12474,15134,1041,28649,2016,Mar
2016-03,North Carolina,34897,1494,12263,673,14430,2016,Mar
2016-03,North Dakota,1208,1945,2711,97,4753,2016,Mar
2016-03,Ohio,19568,40331,19408,2179,61918,2016,Mar
2016-03,Oklahoma,0,14892,8975,958,24825,2016,Mar
2016-03,Oregon,69,15513,11510,0,27023,2016,Mar
2016-03,Pennsylvania,31577,60489,12299,0,72788,2016,Mar
2016-03,Puerto Rico,0,948,200,8,1156,2016,Mar
2016-03,Rhode Island,0,1411,858,57,2326,2016,Mar
2016-03,South Carolina,17408,12312,6138,446,18896,2016,Mar
2016-03,South Dakota,1448,3451,3588,236,7275,2016,Mar
2016-03,Tennessee,2578,27951,14909,0,42860,2016,Mar
2016-03,Texas,48497,55547,31794,2985,90326,2016,Mar
2016-03,Utah,21789,3772,3883,262,7917,2016,Mar
2016-03,Vermont,0,1941,1715,118,3774,2016,Mar
2016-03,Virgin Islands,67,19,3,0,22,2016,Mar
2016-03,Virginia,828,26264,14622,1019,41905,2016,Mar
2016-03,Washington,89199,19501,10947,1643,32091,2016,Mar
2016-03,West Virginia,3003,9481,6336,273,16090,2016,Mar
2016-03,Wisconsin,10344,18439,14836,807,34082,2016,Mar
2016-03,Wyoming,700,1995,2026,135,4156,2016,Mar
2016-02,Alabama,24746,29311,15054,950,45315,2016,Feb
2016-02,Alaska,284,3190,2428,218,5836,2016,Feb
2016-02,Arizona,4627,16820,8782,877,26479,2016,Feb
2016-02,Arkansas,4167,10532,7028,258,17818,2016,Feb
2016-02,California,134211,44461,29486,5283,79230,2016,Feb
2016-02,Colorado,9004,22384,13355,1050,36789,2016,Feb
2016-02,Connecticut,14261,13316,4250,275,17841,2016,Feb
2016-02,Delaware,415,2702,1633,131,4466,2016,Feb
2016-02,District of Columbia,14,74,7,0,81,2016,Feb
2016-02,Florida,33181,62770,25228,3069,91067,2016,Feb
2016-02,Georgia,24137,24534,10747,565,35846,2016,Feb
2016-02,Guam,0,85,44,8,137,2016,Feb
2016-02,Hawaii,1419,0,0,0,0,2016,Feb
2016-02,Idaho,4934,4419,4321,242,8982,2016,Feb
2016-02,Illinois,125089,30241,13543,0,43784,2016,Feb
2016-02,Indiana,170646,32373,14947,1625,48945,2016,Feb
2016-02,Iowa,20356,279,2859,45,3183,2016,Feb
2016-02,Kansas,1711,9407,6165,433,16005,2016,Feb
2016-02,Kentucky,229733,19243,10414,404,30061,2016,Feb
2016-02,Louisiana,2686,16474,9031,888,26393,2016,Feb
2016-02,Maine,438,5426,3234,228,8888,2016,Feb
2016-02,Mariana Islands,0,0,1,0,1,2016,Feb
2016-02,Maryland,4039,4368,5803,163,10334,2016,Feb
2016-02,Massachusetts,7944,6253,2838,562,9653,2016,Feb
2016-02,Michigan,29353,19778,10899,543,31220,2016,Feb
2016-02,Minnesota,25678,12754,9635,793,23182,2016,Feb
2016-02,Mississippi,1171,15296,7203,308,22807,2016,Feb
2016-02,Missouri,13121,30802,16707,1404,48913,2016,Feb
2016-02,Montana,2279,3779,4151,154,8084,2016,Feb
2016-02,Nebraska,6096,154,2078,27,2259,2016,Feb
2016-02,Nevada,3288,6643,3115,244,10002,2016,Feb
2016-02,New Hampshire,4044,6798,3464,156,10418,2016,Feb
2016-02,New Jersey,0,6007,3613,191,9811,2016,Feb
2016-02,New Mexico,1576,7455,5049,393,12897,2016,Feb
2016-02,New York,4971,11963,15324,1130,28417,2016,Feb
2016-02,North Carolina,33753,1543,14935,835,17313,2016,Feb
2016-02,North Dakota,761,2100,2419,99,4618,2016,Feb
2016-02,Ohio,16201,45459,20745,2196,68400,2016,Feb
2016-02,Oklahoma,0,18984,10754,1184,30922,2016,Feb
2016-02,Oregon,88,17116,11665,0,28781,2016,Feb
2016-02,Pennsylvania,29651,61933,11791,0,73724,2016,Feb
2016-02,Puerto Rico,0,885,152,24,1061,2016,Feb
2016-02,Rhode Island,0,1288,848,64,2200,2016,Feb
2016-02,South Carolina,12817,15746,6847,522,23115,2016,Feb
2016-02,South Dakota,1627,4170,4009,169,8348,2016,Feb
2016-02,Tennessee,12348,36439,18121,0,54560,2016,Feb
2016-02,Texas,56900,72584,37980,3156,113720,2016,Feb
2016-02,Utah,12927,4413,4000,259,8672,2016,Feb
2016-02,Vermont,0,2273,1681,128,4082,2016,Feb
2016-02,Virgin Islands,86,25,4,0,29,2016,Feb
2016-02,Virginia,784,30085,15948,1133,47166,2016,Feb
2016-02,Washington,15736,20583,11991,1832,34406,2016,Feb
2016-02,West Virginia,3527,10746,7436,357,18539,2016,Feb
2016-02,Wisconsin,9420,19465,12431,821,32717,2016,Feb
2016-02,Wyoming,551,2287,2036,139,4462,2016,Feb
2016-01,Alabama,27242,25445,14785,1266,41496,2016,Jan
2016-01,Alaska,192,2859,2245,300,5404,2016,Jan
2016-01,Arizona,3898,15745,8512,1107,25364,2016,Jan
2016-01,Arkansas,3670,7954,5982,305,14241,2016,Jan
2016-01,California,127715,52139,32970,7054,92163,2016,Jan
2016-01,Colorado,8431,23518,13327,1474,38319,2016,Jan
2016-01,Connecticut,14005,13096,4366,236,17698,2016,Jan
2016-01,Delaware,395,2548,1608,110,4266,2016,Jan
2016-01,District of Columbia,27,52,3,0,55,2016,Jan
2016-01,Florida,28458,62085,26356,3480,91921,2016,Jan
2016-01,Georgia,30513,18236,9696,654,28586,2016,Jan
2016-01,Guam,0,102,57,11,170,2016,Jan
2016-01,Hawaii,1379,0,0,0,0,2016,Jan
2016-01,Idaho,4025,4221,3820,266,8307,2016,Jan
2016-01,Illinois,143606,32112,12869,0,44981,2016,Jan
2016-01,Indiana,183520,29653,14356,1871,45880,2016,Jan
2016-01,Iowa,23600,292,2600,44,2936,2016,Jan
2016-01,Kansas,1787,9196,6580,586,16362,2016,Jan
2016-01,Kentucky,277415,13847,7713,403,21963,2016,Jan
2016-01,Louisiana,2823,15485,10374,1054,26913,2016,Jan
2016-01,Maine,500,4625,3054,294,7973,2016,Jan
2016-01,Mariana Islands,0,0,3,0,3,2016,Jan
2016-01,Maryland,3458,3981,5541,116,9638,2016,Jan
2016-01,Massachusetts,8547,7211,3500,667,11378,2016,Jan
2016-01,Michigan,27885,17641,9995,670,28306,2016,Jan
2016-01,Minnesota,27969,12426,8624,875,21925,2016,Jan
2016-01,Mississippi,1442,10257,6713,422,17392,2016,Jan
2016-01,Missouri,11441,28980,15693,1942,46615,2016,Jan
2016-01,Montana,2240,3354,3574,191,7119,2016,Jan
2016-01,Nebraska,8560,179,2256,37,2472,2016,Jan
2016-01,Nevada,2386,6064,2835,289,9188,2016,Jan
2016-01,New Hampshire,5807,7146,3591,211,10948,2016,Jan
2016-01,New Jersey,0,4520,4005,158,8683,2016,Jan
2016-01,New Mexico,769,5921,4206,405,10532,2016,Jan
2016-01,New York,4535,12020,15461,1192,28673,2016,Jan
2016-01,North Carolina,33032,1350,12950,920,15220,2016,Jan
2016-01,North Dakota,800,2159,2554,106,4819,2016,Jan
2016-01,Ohio,13836,38028,18613,2460,59101,2016,Jan
2016-01,Oklahoma,0,18688,10863,1313,30864,2016,Jan
2016-01,Oregon,45,15930,10403,0,26333,2016,Jan
2016-01,Pennsylvania,33905,57355,10224,0,67579,2016,Jan
2016-01,Puerto Rico,0,940,147,16,1103,2016,Jan
2016-01,Rhode Island,0,1413,898,89,2400,2016,Jan
2016-01,South Carolina,10212,12380,6289,669,19338,2016,Jan
2016-01,South Dakota,1872,3782,3815,313,7910,2016,Jan
2016-01,Tennessee,14485,30411,16571,0,46982,2016,Jan
2016-01,Texas,36269,72626,38396,3756,114778,2016,Jan
2016-01,Utah,10485,4662,3654,326,8642,2016,Jan
2016-01,Vermont,0,1863,1379,134,3376,2016,Jan
2016-01,Virgin Islands,73,26,0,0,26,2016,Jan
2016-01,Virginia,524,27033,15699,922,43654,2016,Jan
2016-01,Washington,19688,20427,11355,2147,33929,2016,Jan
2016-01,West Virginia,3378,7419,5505,321,13245,2016,Jan
2016-01,Wisconsin,9496,17969,10756,937,29662,2016,Jan
2016-01,Wyoming,959,2181,1983,160,4324,2016,Jan
2015-12,Alabama,31359,47605,33710,1698,83013,2015,Dec
2015-12,Alaska,245,5265,4638,356,10259,2015,Dec
2015-12,Arizona,2940,25562,14725,1327,41614,2015,Dec
2015-12,Arkansas,4076,13780,15241,365,29386,2015,Dec
2015-12,California,119166,74399,48762,9583,132744,2015,Dec
2015-12,Colorado,3265,34653,22880,1903,59436,2015,Dec
2015-12,Connecticut,12190,17828,6337,314,24479,2015,Dec
2015-12,Delaware,297,3615,3274,175,7064,2015,Dec
2015-12,District of Columbia,16,76,3,0,79,2015,Dec
2015-12,Florida,25044,86940,45769,4165,136874,2015,Dec
2015-12,Georgia,30391,34974,25174,863,61011,2015,Dec
2015-12,Guam,0,145,60,9,214,2015,Dec
2015-12,Hawaii,1642,0,0,0,0,2015,Dec
2015-12,Idaho,2338,7023,7813,320,15156,2015,Dec
2015-12,Illinois,122900,37193,20864,0,58057,2015,Dec
2015-12,Indiana,139460,44150,26105,2370,72625,2015,Dec
2015-12,Iowa,19621,436,5654,51,6141,2015,Dec
2015-12,Kansas,1349,12324,12127,605,25056,2015,Dec
2015-12,Kentucky,258154,25569,19995,607,46171,2015,Dec
2015-12,Louisiana,2023,27778,25151,1302,54231,2015,Dec
2015-12,Maine,360,7493,5410,329,13232,2015,Dec
2015-12,Mariana Islands,0,0,1,0,1,2015,Dec
2015-12,Maryland,2459,4750,10241,112,15103,2015,Dec
2015-12,Massachusetts,7297,9398,4762,864,15024,2015,Dec
2015-12,Michigan,30983,25578,18826,743,45147,2015,Dec
2015-12,Minnesota,30209,16319,15491,1071,32881,2015,Dec
2015-12,Mississippi,1381,20000,18908,540,39448,2015,Dec
2015-12,Missouri,9228,43300,30091,2272,75663,2015,Dec
2015-12,Montana,1865,5902,7250,203,13355,2015,Dec
2015-12,Nebraska,9569,282,4801,36,5119,2015,Dec
2015-12,Nevada,2790,9510,5088,339,14937,2015,Dec
2015-12,New Hampshire,5546,9537,5204,236,14977,2015,Dec
2015-12,New Jersey,0,4304,6531,183,11018,2015,Dec
2015-12,New Mexico,621,9027,7653,553,17233,2015,Dec
2015-12,New York,3366,15179,27786,1300,44265,2015,Dec
2015-12,North Carolina,36332,2536,31238,1282,35056,2015,Dec
2015-12,North Dakota,580,3056,4212,105,7373,2015,Dec
2015-12,Ohio,13879,60280,38256,2942,101478,2015,Dec
2015-12,Oklahoma,0,28388,21086,1550,51024,2015,Dec
2015-12,Oregon,50,23952,17062,0,41014,2015,Dec
2015-12,Pennsylvania,44433,90055,18758,0,108813,2015,Dec
2015-12,Puerto Rico,0,1048,234,31,1313,2015,Dec
2015-12,Rhode Island,0,1663,1316,130,3109,2015,Dec
2015-12,South Carolina,7466,21019,16517,1000,38536,2015,Dec
2015-12,South Dakota,1569,5240,6979,272,12491,2015,Dec
2015-12,Tennessee,10092,51923,36311,0,88234,2015,Dec
2015-12,Texas,33163,107224,80247,4585,192056,2015,Dec
2015-12,Utah,12413,8559,9114,379,18052,2015,Dec
2015-12,Vermont,0,2428,2058,151,4637,2015,Dec
2015-12,Virgin Islands,79,34,2,0,36,2015,Dec
2015-12,Virginia,228,41097,29651,1547,72295,2015,Dec
2015-12,Washington,18190,29473,18515,2380,50368,2015,Dec
2015-12,West Virginia,3377,15080,13869,476,29425,2015,Dec
2015-12,Wisconsin,8126,24898,17831,1134,43863,2015,Dec
2015-12,Wyoming,512,3900,3754,167,7821,2015,Dec
2015-11,Alabama,18870,23022,22650,859,46531,2015,Nov
2015-11,Alaska,209,3062,3209,191,6462,2015,Nov
2015-11,Arizona,2303,12382,9041,707,22130,2015,Nov
2015-11,Arkansas,3298,6359,11611,168,18138,2015,Nov
2015-11,California,98452,41181,35007,4559,80747,2015,Nov
2015-11,Colorado,4144,19784,16082,932,36798,2015,Nov
2015-11,Connecticut,9631,11594,5072,134,16800,2015,Nov
2015-11,Delaware,204,2152,2424,65,4641,2015,Nov
2015-11,District of Columbia,8,54,2,0,56,2015,Nov
2015-11,Florida,15907,50796,28981,2268,82045,2015,Nov
2015-11,Georgia,14111,16635,15227,448,32310,2015,Nov
2015-11,Guam,0,100,55,12,167,2015,Nov
2015-11,Hawaii,1248,0,0,0,0,2015,Nov
2015-11,Idaho,1944,3609,5227,190,9026,2015,Nov
2015-11,Illinois,87190,24412,17227,0,41639,2015,Nov
2015-11,Indiana,81935,25519,20227,1113,46859,2015,Nov
2015-11,Iowa,8785,267,4596,27,4890,2015,Nov
2015-11,Kansas,894,7086,8702,311,16099,2015,Nov
2015-11,Kentucky,264140,12155,14847,254,27256,2015,Nov
2015-11,Louisiana,1945,14708,17368,697,32773,2015,Nov
2015-11,Maine,299,4048,4387,135,8570,2015,Nov
2015-11,Mariana Islands,0,0,0,0,0,2015,Nov
2015-11,Maryland,1512,3220,8310,96,11626,2015,Nov
2015-11,Massachusetts,5214,6083,3931,402,10416,2015,Nov
2015-11,Michigan,16786,13634,17604,385,31623,2015,Nov
2015-11,Minnesota,18939,9373,14173,486,24032,2015,Nov
2015-11,Mississippi,618,9785,13191,267,23243,2015,Nov
2015-11,Missouri,5884,21135,22852,1004,44991,2015,Nov
2015-11,Montana,852,2848,5170,90,8108,2015,Nov
2015-11,Nebraska,4258,173,3724,23,3920,2015,Nov
2015-11,Nevada,1543,4889,3272,193,8354,2015,Nov
2015-11,New Hampshire,3630,4847,4165,95,9107,2015,Nov
2015-11,New Jersey,0,3462,4704,147,8313,2015,Nov
2015-11,New Mexico,829,5247,4974,334,10555,2015,Nov
2015-11,New York,2906,8650,23519,665,32834,2015,Nov
2015-11,North Carolina,22469,1370,20107,576,22053,2015,Nov
2015-11,North Dakota,453,1720,3744,65,5529,2015,Nov
2015-11,Ohio,9338,34878,31817,1392,68087,2015,Nov
2015-11,Oklahoma,0,15005,14753,778,30536,2015,Nov
2015-11,Oregon,35,13586,11832,0,25418,2015,Nov
2015-11,Pennsylvania,24136,62752,16297,0,79049,2015,Nov
2015-11,Puerto Rico,0,1033,170,11,1214,2015,Nov
2015-11,Rhode Island,0,954,932,57,1943,2015,Nov
2015-11,South Carolina,7284,11452,10393,561,22406,2015,Nov
2015-11,South Dakota,819,2765,5484,143,8392,2015,Nov
2015-11,Tennessee,9509,28815,24023,0,52838,2015,Nov
2015-11,Texas,21550,56941,51670,2532,111143,2015,Nov
2015-11,Utah,10429,4314,5857,195,10366,2015,Nov
2015-11,Vermont,0,1189,1826,49,3064,2015,Nov
2015-11,Virgin Islands,93,13,2,0,15,2015,Nov
2015-11,Virginia,622,24052,22348,974,47374,2015,Nov
2015-11,Washington,10314,15822,12425,1238,29485,2015,Nov
2015-11,West Virginia,2217,6953,11561,224,18738,2015,Nov
2015-11,Wisconsin,5867,13700,17759,458,31917,2015,Nov
2015-11,Wyoming,383,1745,2372,87,4204,2015,Nov
2015-10,Alabama,21958,17810,14789,757,33356,2015,Oct
2015-10,Alaska,212,4016,4414,264,8694,2015,Oct
2015-10,Arizona,4502,10928,7308,741,18977,2015,Oct
2015-10,Arkansas,4813,5524,8839,164,14527,2015,Oct
2015-10,California,94134,37977,26151,3912,68040,2015,Oct
2015-10,Colorado,3732,17059,14870,938,32867,2015,Oct
2015-10,Connecticut,10222,9306,4207,183,13696,2015,Oct
2015-10,Delaware,218,1786,1774,93,3653,2015,Oct
2015-10,District of Columbia,4,66,0,0,66,2015,Oct
2015-10,Florida,17963,45304,22587,2456,70347,2015,Oct
2015-10,Georgia,14406,13192,12217,444,25853,2015,Oct
2015-10,Guam,0,119,64,22,205,2015,Oct
2015-10,Hawaii,1378,0,0,0,0,2015,Oct
2015-10,Idaho,1982,2873,5535,176,8584,2015,Oct
2015-10,Illinois,63534,19306,12361,0,31667,2015,Oct
2015-10,Indiana,65285,18633,13859,1055,33547,2015,Oct
2015-10,Iowa,7078,172,3318,26,3516,2015,Oct
2015-10,Kansas,1175,5542,5960,333,11835,2015,Oct
2015-10,Kentucky,250325,9520,10953,260,20733,2015,Oct
2015-10,Louisiana,3099,11765,14348,689,26802,2015,Oct
2015-10,Maine,376,4028,6036,159,10223,2015,Oct
2015-10,Mariana Islands,0,0,1,0,1,2015,Oct
2015-10,Maryland,1914,3389,6110,132,9631,2015,Oct
2015-10,Massachusetts,4960,5226,3146,367,8739,2015,Oct
2015-10,Michigan,16387,10948,13244,341,24533,2015,Oct
2015-10,Minnesota,21361,8661,18163,502,27326,2015,Oct
2015-10,Mississippi,789,7726,8231,279,16236,2015,Oct
2015-10,Missouri,6768,18686,18848,1044,38578,2015,Oct
2015-10,Montana,1077,2701,6840,111,9652,2015,Oct
2015-10,Nebraska,3916,168,2645,17,2830,2015,Oct
2015-10,Nevada,1667,4292,2549,210,7051,2015,Oct
2015-10,New Hampshire,3199,4303,3910,116,8329,2015,Oct
2015-10,New Jersey,0,3668,3507,140,7315,2015,Oct
2015-10,New Mexico,726,5346,4341,314,10001,2015,Oct
2015-10,New York,3803,8329,19836,590,28755,2015,Oct
2015-10,North Carolina,23356,1203,15479,602,17284,2015,Oct
2015-10,North Dakota,577,1634,4868,87,6589,2015,Oct
2015-10,Ohio,9017,27354,20613,1347,49314,2015,Oct
2015-10,Oklahoma,0,11653,10868,743,23264,2015,Oct
2015-10,Oregon,47,13732,11626,0,25358,2015,Oct
2015-10,Pennsylvania,20840,50119,10921,0,61040,2015,Oct
2015-10,Puerto Rico,0,1057,196,12,1265,2015,Oct
2015-10,Rhode Island,0,923,788,52,1763,2015,Oct
2015-10,South Carolina,7517,8301,7176,406,15883,2015,Oct
2015-10,South Dakota,766,2483,6689,259,9431,2015,Oct
2015-10,Tennessee,8033,24423,17480,0,41903,2015,Oct
2015-10,Texas,23495,43428,41157,2836,87421,2015,Oct
2015-10,Utah,11112,2831,3827,158,6816,2015,Oct
2015-10,Vermont,0,1183,1942,58,3183,2015,Oct
2015-10,Virgin Islands,79,19,2,0,21,2015,Oct
2015-10,Virginia,369,20672,17008,908,38588,2015,Oct
2015-10,Washington,11387,14937,12315,1441,28693,2015,Oct
2015-10,West Virginia,2354,6286,8427,237,14950,2015,Oct
2015-10,Wisconsin,5158,12731,16908,603,30242,2015,Oct
2015-10,Wyoming,700,1535,2274,80,3889,2015,Oct
2015-09,Alabama,20999,16038,13392,710,30140,2015,Sep
2015-09,Alaska,184,2294,3037,130,5461,2015,Sep
2015-09,Arizona,4161,10378,7529,677,18584,2015,Sep
2015-09,Arkansas,6286,5356,6595,146,12097,2015,Sep
2015-09,California,64698,31897,24471,3429,59797,2015,Sep
2015-09,Colorado,4151,15186,12898,849,28933,2015,Sep
2015-09,Connecticut,9713,8330,3566,166,12062,2015,Sep
2015-09,Delaware,267,1503,1419,50,2972,2015,Sep
2015-09,District of Columbia,0,40,1,0,41,2015,Sep
2015-09,Florida,16270,40647,20159,2615,63421,2015,Sep
2015-09,Georgia,14837,12323,9659,402,22384,2015,Sep
2015-09,Guam,0,117,48,13,178,2015,Sep
2015-09,Hawaii,1267,0,0,0,0,2015,Sep
2015-09,Idaho,1851,2782,5055,104,7941,2015,Sep
2015-09,Illinois,63566,17451,12693,0,30144,2015,Sep
2015-09,Indiana,53051,16754,11905,965,29624,2015,Sep
2015-09,Iowa,7036,191,2514,23,2728,2015,Sep
2015-09,Kansas,1104,4889,5167,258,10314,2015,Sep
2015-09,Kentucky,241368,8437,8102,214,16753,2015,Sep
2015-09,Louisiana,2620,16564,15861,771,33196,2015,Sep
2015-09,Maine,471,3272,4190,130,7592,2015,Sep
2015-09,Mariana Islands,0,0,1,0,1,2015,Sep
2015-09,Maryland,1140,2615,4779,148,7542,2015,Sep
2015-09,Massachusetts,4632,4543,2442,288,7273,2015,Sep
2015-09,Michigan,27076,9276,11046,315,20637,2015,Sep
2015-09,Minnesota,19575,7639,14880,389,22908,2015,Sep
2015-09,Mississippi,953,9974,8720,263,18957,2015,Sep
2015-09,Missouri,6212,16053,13650,862,30565,2015,Sep
2015-09,Montana,967,2641,5616,118,8375,2015,Sep
2015-09,Nebraska,3157,138,2012,8,2158,2015,Sep
2015-09,Nevada,2204,4183,2499,191,6873,2015,Sep
2015-09,New Hampshire,2963,3802,3112,101,7015,2015,Sep
2015-09,New Jersey,0,3215,2728,113,6056,2015,Sep
2015-09,New Mexico,881,4763,4167,310,9240,2015,Sep
2015-09,New York,3639,7532,15898,544,23974,2015,Sep
2015-09,North Carolina,23350,1131,12571,581,14283,2015,Sep
2015-09,North Dakota,492,1399,3360,61,4820,2015,Sep
2015-09,Ohio,8942,23309,16734,1383,41426,2015,Sep
2015-09,Oklahoma,0,10331,9491,657,20479,2015,Sep
2015-09,Oregon,94,10419,11137,0,21556,2015,Sep
2015-09,Pennsylvania,18607,42205,8762,0,50967,2015,Sep
2015-09,Puerto Rico,0,1036,214,16,1266,2015,Sep
2015-09,Rhode Island,0,816,585,37,1438,2015,Sep
2015-09,South Carolina,6630,8089,6836,410,15335,2015,Sep
2015-09,South Dakota,708,2119,4338,248,6705,2015,Sep
2015-09,Tennessee,15240,21223,14758,0,35981,2015,Sep
2015-09,Texas,20733,39567,45376,2578,87521,2015,Sep
2015-09,Utah,14323,2735,4094,131,6960,2015,Sep
2015-09,Vermont,0,1091,1464,64,2619,2015,Sep
2015-09,Virgin Islands,107,25,1,0,26,2015,Sep
2015-09,Virginia,553,18720,13891,862,33473,2015,Sep
2015-09,Washington,10517,13341,10892,1201,25434,2015,Sep
2015-09,West Virginia,2109,5537,6493,195,12225,2015,Sep
2015-09,Wisconsin,4610,11463,13481,514,25458,2015,Sep
2015-09,Wyoming,484,1498,2275,100,3873,2015,Sep
2015-08,Alabama,25643,17991,13613,703,32307,2015,Aug
2015-08,Alaska,236,2570,3440,142,6152,2015,Aug
2015-08,Arizona,4687,9987,7109,651,17747,2015,Aug
2015-08,Arkansas,6794,5352,5941,155,11448,2015,Aug
2015-08,California,59988,33938,26257,3935,64130,2015,Aug
2015-08,Colorado,5851,15890,12572,776,29238,2015,Aug
2015-08,Connecticut,9522,8418,3398,175,11991,2015,Aug
2015-08,Delaware,338,1570,1392,57,3019,2015,Aug
2015-08,District of Columbia,0,65,2,0,67,2015,Aug
2015-08,Florida,17140,42171,20307,2373,64851,2015,Aug
2015-08,Georgia,14217,12736,9241,393,22370,2015,Aug
2015-08,Guam,0,84,42,15,141,2015,Aug
2015-08,Hawaii,1173,0,0,0,0,2015,Aug
2015-08,Idaho,1708,2723,4163,118,7004,2015,Aug
2015-08,Illinois,64498,18088,11085,0,29173,2015,Aug
2015-08,Indiana,35816,16546,11880,894,29320,2015,Aug
2015-08,Iowa,6064,170,2288,14,2472,2015,Aug
2015-08,Kansas,1222,5378,5354,244,10976,2015,Aug
2015-08,Kentucky,266788,8238,7362,201,15801,2015,Aug
2015-08,Louisiana,1974,13992,11514,650,26156,2015,Aug
2015-08,Maine,491,2966,3249,149,6364,2015,Aug
2015-08,Mariana Islands,0,0,1,0,1,2015,Aug
2015-08,Maryland,1202,2783,4315,101,7199,2015,Aug
2015-08,Massachusetts,4469,5177,2623,329,8129,2015,Aug
2015-08,Michigan,14223,9157,9431,279,18867,2015,Aug
2015-08,Minnesota,18855,7643,11193,370,19206,2015,Aug
2015-08,Mississippi,826,7830,6651,210,14691,2015,Aug
2015-08,Missouri,6121,16501,13231,941,30673,2015,Aug
2015-08,Montana,897,2688,4672,116,7476,2015,Aug
2015-08,Nebraska,3215,140,1955,16,2111,2015,Aug
2015-08,Nevada,1550,3949,2462,178,6589,2015,Aug
2015-08,New Hampshire,3035,3870,3100,77,7047,2015,Aug
